frame,x1,y1,x2,y2,confidence,class_id,class_name
3,1851,1755,1944,1833,0.501853883266449,14,bird
3,3151,1252,3439,1395,0.44824808835983276,14,bird
3,612,1623,683,1692,0.44056421518325806,14,bird
3,2501,1554,2720,1660,0.43831202387809753,14,bird
3,468,1079,524,1177,0.40797966718673706,14,bird
3,2883,687,3001,842,0.40638792514801025,14,bird
3,439,1228,475,1289,0.3700546324253082,14,bird
3,2947,1059,2983,1116,0.3170320689678192,14,bird
3,3495,1712,3527,1761,0.3162606656551361,14,bird
3,363,2001,434,2121,0.29377150535583496,14,bird
3,3145,1294,3336,1403,0.2601955533027649,14,bird
3,3015,1999,3108,2040,0.25797757506370544,14,bird
3,2740,1880,2812,1978,0.2557247281074524,14,bird
4,199,470,352,628,0.7908616662025452,14,bird
4,3331,609,3415,740,0.7724395990371704,14,bird
4,1668,113,1833,413,0.7714360952377319,14,bird
4,1679,473,1822,640,0.7645049691200256,14,bird
4,2237,118,2400,406,0.7181857228279114,14,bird
4,2233,1085,2465,1232,0.6999711990356445,14,bird
4,2663,1070,2838,1208,0.699278712272644,14,bird
4,3147,766,3313,822,0.6838856935501099,14,bird
4,217,1475,283,1569,0.667269229888916,14,bird
4,1440,1305,1587,1515,0.6633838415145874,14,bird
4,1288,935,1464,1101,0.6618585586547852,14,bird
4,2,562,80,686,0.6577270030975342,14,bird
4,2744,1544,2864,1658,0.6538761854171753,14,bird
4,1497,1528,1591,1641,0.6272798776626587,14,bird
4,589,1079,688,1154,0.623444139957428,14,bird
4,1156,877,1331,977,0.61831134557724,14,bird
4,381,1058,464,1163,0.5565453767776489,14,bird
4,467,1076,521,1171,0.5002599954605103,14,bird
4,1841,1747,1926,1832,0.4987811744213104,14,bird
4,616,1625,684,1692,0.43242427706718445,14,bird
4,437,1225,473,1286,0.42224329710006714,14,bird
4,2878,684,3004,837,0.41009435057640076,14,bird
4,2509,1565,2720,1663,0.3460724353790283,14,bird
4,3154,1289,3302,1399,0.3396555483341217,14,bird
4,364,2010,438,2127,0.30623576045036316,14,bird
4,2736,1878,2816,1975,0.30327108502388,14,bird
4,2948,1059,2984,1123,0.29690295457839966,14,bird
4,3490,1711,3524,1760,0.2829701900482178,14,bird
4,1959,1919,2037,1975,0.28184837102890015,14,bird
4,3016,1996,3110,2038,0.2790870666503906,14,bird
4,2155,1110,2225,1162,0.26842573285102844,14,bird
5,203,480,354,638,0.8030233383178711,14,bird
5,1666,102,1835,406,0.7973400354385376,14,bird
5,1672,479,1821,650,0.7694885730743408,14,bird
5,2237,1081,2464,1233,0.7636204361915588,14,bird
5,2679,1054,2862,1204,0.7523396611213684,14,bird
5,2237,113,2403,407,0.7511162757873535,14,bird
5,3328,617,3410,747,0.7308302521705627,14,bird
5,3147,771,3307,824,0.7247380614280701,14,bird
5,1443,1305,1590,1519,0.6806932091712952,14,bird
5,216,1475,283,1569,0.6664608120918274,14,bird
5,1287,920,1470,1092,0.6557402610778809,14,bird
5,2744,1533,2859,1649,0.6512556672096252,14,bird
5,1496,1523,1593,1637,0.6256178021430969,14,bird
5,590,1064,690,1149,0.61793053150177,14,bird
5,1164,886,1335,983,0.6130080223083496,14,bird
5,381,1048,468,1156,0.5633924007415771,14,bird
5,1831,1738,1915,1827,0.510648787021637,14,bird
5,465,1069,522,1165,0.5027939081192017,14,bird
5,2870,674,2996,833,0.5020720362663269,14,bird
5,0,581,50,680,0.4891810119152069,14,bird
5,2512,1573,2712,1673,0.48680517077445984,14,bird
5,1967,0,2120,53,0.4709416329860687,14,bird
5,617,1628,686,1695,0.4583134055137634,14,bird
5,3168,1253,3431,1387,0.43883997201919556,14,bird
5,434,1226,468,1282,0.42538419365882874,14,bird
5,3169,1278,3318,1401,0.36563390493392944,14,bird
5,3014,1990,3113,2038,0.3205117881298065,14,bird
5,2148,1100,2220,1153,0.3051910698413849,14,bird
5,371,2024,435,2115,0.2906651496887207,14,bird
5,2736,1875,2813,1972,0.2805439531803131,14,bird
5,1959,1919,2036,1975,0.277389258146286,14,bird
5,1268,2030,1315,2082,0.27002596855163574,14,bird
5,2948,1062,2984,1126,0.2525448501110077,14,bird
5,3489,1712,3522,1761,0.25091955065727234,14,bird
6,202,488,353,645,0.8091735243797302,14,bird
6,1666,89,1830,392,0.7931913137435913,14,bird
6,2236,110,2405,404,0.7890224456787109,14,bird
6,1672,483,1822,655,0.7819605469703674,14,bird
6,2241,1066,2482,1222,0.7695239782333374,14,bird
6,3161,1237,3460,1396,0.747856080532074,14,bird
6,3149,778,3315,825,0.7322873473167419,14,bird
6,1287,910,1467,1076,0.6621501445770264,14,bird
6,1444,1305,1591,1520,0.6585120558738708,14,bird
6,3325,633,3407,756,0.6574165225028992,14,bird
6,2689,1047,2877,1198,0.656913697719574,14,bird
6,215,1474,283,1568,0.637738823890686,14,bird
6,2744,1526,2860,1642,0.6369524598121643,14,bird
6,1956,0,2118,71,0.6063219904899597,14,bird
6,586,1050,690,1143,0.6046629548072815,14,bird
6,1497,1513,1595,1634,0.5818276405334473,14,bird
6,380,1038,463,1136,0.5665568113327026,14,bird
6,1165,898,1346,989,0.5595928430557251,14,bird
6,1826,1736,1914,1823,0.5550633668899536,14,bird
6,466,1068,519,1162,0.5418957471847534,14,bird
6,617,1632,691,1698,0.4622494578361511,14,bird
6,2867,670,3004,830,0.450298935174942,14,bird
6,1,598,39,657,0.4286719262599945,14,bird
6,2522,1594,2709,1681,0.3959841728210449,14,bird
6,434,1226,467,1284,0.33020129799842834,14,bird
6,404,1048,521,1152,0.32961246371269226,14,bird
6,3015,1988,3113,2035,0.3085666000843048,14,bird
6,1961,1917,2039,1975,0.3070415258407593,14,bird
6,2145,1091,2218,1138,0.27530139684677124,14,bird
6,375,2024,439,2118,0.25642094016075134,14,bird
6,1270,2023,1321,2074,0.25037652254104614,14,bird
7,207,495,342,658,0.7981272339820862,14,bird
7,2237,103,2403,402,0.7813149094581604,14,bird
7,1660,76,1828,381,0.7793081998825073,14,bird
7,2248,1062,2480,1214,0.7747056484222412,14,bird
7,1674,497,1825,661,0.7731966376304626,14,bird
7,3148,783,3304,837,0.7109513878822327,14,bird
7,1925,0,2132,91,0.6907351016998291,14,bird
7,1447,1321,1595,1523,0.6528294086456299,14,bird
7,214,1474,284,1567,0.639186680316925,14,bird
7,2742,1520,2858,1638,0.6319617033004761,14,bird
7,3156,1217,3463,1399,0.60996413230896,14,bird
7,584,1042,693,1132,0.5980110168457031,14,bird
7,2701,1035,2892,1189,0.5916104912757874,14,bird
7,3320,642,3402,764,0.5844666361808777,14,bird
7,1295,891,1460,1069,0.5753116011619568,14,bird
7,381,1030,468,1127,0.547423779964447,14,bird
7,1820,1734,1907,1818,0.5049978494644165,14,bird
7,1497,1508,1595,1632,0.5043563842773438,14,bird
7,462,1060,520,1160,0.5031181573867798,14,bird
7,616,1634,689,1697,0.49622419476509094,14,bird
7,2862,663,3005,830,0.437252402305603,14,bird
7,434,1224,465,1282,0.3736547529697418,14,bird
7,1175,901,1336,990,0.3569755554199219,14,bird
7,2549,1616,2776,1700,0.34569546580314636,14,bird
7,3016,1985,3112,2035,0.32334885001182556,14,bird
7,2142,1078,2215,1133,0.32309284806251526,14,bird
7,1960,1919,2035,1978,0.29788246750831604,14,bird
7,388,2020,439,2110,0.28731921315193176,14,bird
7,0,595,23,630,0.26400160789489746,14,bird
7,3321,1316,3466,1387,0.25314533710479736,14,bird
8,208,495,337,665,0.8204701542854309,14,bird
8,2253,1044,2497,1208,0.8020188808441162,14,bird
8,1677,497,1827,670,0.7792362570762634,14,bird
8,1659,61,1827,372,0.7769400477409363,14,bird
8,1919,0,2144,114,0.774462103843689,14,bird
8,2240,98,2405,393,0.7496943473815918,14,bird
8,1177,886,1468,1058,0.6900485157966614,14,bird
8,583,1029,691,1115,0.6824969053268433,14,bird
8,2740,1518,2853,1629,0.6787682771682739,14,bird
8,3148,787,3302,845,0.6749400496482849,14,bird
8,2711,1030,2902,1191,0.6583194732666016,14,bird
8,3314,655,3395,775,0.6568276882171631,14,bird
8,214,1473,284,1566,0.6252461075782776,14,bird
8,3139,1204,3451,1391,0.6158199310302734,14,bird
8,1812,1732,1906,1810,0.601431667804718,14,bird
8,1449,1324,1598,1518,0.5957181453704834,14,bird
8,381,1012,464,1111,0.5521318316459656,14,bird
8,616,1637,689,1702,0.521527886390686,14,bird
8,464,1056,523,1157,0.4474359154701233,14,bird
8,2858,664,2997,831,0.4462871253490448,14,bird
8,435,1223,465,1278,0.3707536458969116,14,bird
8,1495,1502,1601,1628,0.3639344573020935,14,bird
8,2541,1626,2727,1697,0.36242738366127014,14,bird
8,3016,1982,3113,2031,0.3598625361919403,14,bird
8,392,2013,442,2097,0.3460214138031006,14,bird
8,2138,1070,2211,1125,0.34583139419555664,14,bird
8,1273,2000,1332,2054,0.3355606496334076,14,bird
8,3330,1331,3472,1400,0.32654133439064026,14,bird
8,2729,1874,2797,1968,0.3219531774520874,14,bird
8,1470,1388,1604,1635,0.2989341914653778,14,bird
8,1169,909,1375,1018,0.29294636845588684,14,bird
8,1959,1920,2032,1978,0.2864340543746948,14,bird
8,940,1800,993,1853,0.2661488354206085,14,bird
8,2946,1073,2981,1124,0.2516833245754242,14,bird
9,205,499,334,667,0.8235666751861572,14,bird
9,2255,1036,2495,1209,0.8128158450126648,14,bird
9,1911,0,2160,131,0.8089447617530823,14,bird
9,2238,95,2406,396,0.7983168959617615,14,bird
9,1656,46,1827,363,0.7748417854309082,14,bird
9,582,1016,694,1106,0.7622197270393372,14,bird
9,1184,873,1471,1049,0.7571443915367126,14,bird
9,1681,506,1828,674,0.7257845401763916,14,bird
9,3311,664,3392,786,0.7044371366500854,14,bird
9,2739,1514,2855,1623,0.6704720854759216,14,bird
9,3146,792,3303,851,0.6522692441940308,14,bird
9,2724,1032,2909,1184,0.6300173997879028,14,bird
9,214,1470,285,1563,0.610202968120575,14,bird
9,2848,661,2997,831,0.587262749671936,14,bird
9,384,1000,468,1108,0.5867936015129089,14,bird
9,1452,1325,1598,1548,0.5416975617408752,14,bird
9,615,1637,691,1701,0.5348917245864868,14,bird
9,3137,1207,3444,1372,0.507481575012207,14,bird
9,461,1050,521,1153,0.4910641312599182,14,bird
9,1806,1736,1884,1806,0.4897329807281494,14,bird
9,3344,1348,3483,1418,0.48418495059013367,14,bird
9,1490,1457,1604,1617,0.3859991431236267,14,bird
9,431,1221,459,1275,0.373288094997406,14,bird
9,2131,1060,2205,1112,0.37290889024734497,14,bird
9,401,2009,442,2094,0.3655422329902649,14,bird
9,2552,1637,2767,1712,0.3441053032875061,14,bird
9,3204,1177,3464,1319,0.31061047315597534,14,bird
9,1959,1916,2026,1980,0.2926330864429474,14,bird
9,940,1796,992,1848,0.28469350934028625,14,bird
9,1272,1989,1331,2045,0.27546271681785583,14,bird
9,3018,1981,3113,2029,0.27431920170783997,14,bird
9,1084,1911,1180,1948,0.25797930359840393,14,bird
9,2725,1875,2789,1964,0.25032249093055725,14,bird
10,2257,1027,2503,1204,0.8125313520431519,14,bird
10,1922,16,2167,150,0.8048818707466125,14,bird
10,1183,859,1472,1040,0.8026793599128723,14,bird
10,208,502,332,669,0.8023383021354675,14,bird
10,2241,90,2411,385,0.7857974767684937,14,bird
10,582,1003,694,1095,0.7839486598968506,14,bird
10,1659,32,1818,345,0.7547180652618408,14,bird
10,1678,511,1829,678,0.6927722692489624,14,bird
10,3300,671,3390,792,0.6376213431358337,14,bird
10,2736,1029,2922,1187,0.6212642192840576,14,bird
10,3128,1165,3461,1390,0.6061562299728394,14,bird
10,3145,801,3301,857,0.5917454361915588,14,bird
10,2842,659,2997,830,0.5848153829574585,14,bird
10,2737,1508,2852,1616,0.583081066608429,14,bird
10,1453,1339,1604,1519,0.5765620470046997,14,bird
10,383,986,471,1090,0.5700869560241699,14,bird
10,213,1471,282,1561,0.5595746040344238,14,bird
10,1790,1733,1881,1800,0.5406076312065125,14,bird
10,615,1642,689,1706,0.4979327619075775,14,bird
10,3350,1364,3489,1431,0.4922804832458496,14,bird
10,1490,1464,1612,1611,0.4332902133464813,14,bird
10,405,2010,451,2094,0.3849559724330902,14,bird
10,435,1219,465,1278,0.35612595081329346,14,bird
10,462,1044,518,1151,0.34881699085235596,14,bird
10,1274,1979,1332,2038,0.3359055519104004,14,bird
10,1960,1916,2027,1981,0.3164252042770386,14,bird
10,2721,1869,2789,1959,0.2977854311466217,14,bird
10,2556,1650,2762,1725,0.2779945433139801,14,bird
10,2130,1056,2196,1105,0.2623211443424225,14,bird
11,1940,31,2177,172,0.8129888772964478,14,bird
11,211,502,331,673,0.8010405898094177,14,bird
11,1190,848,1472,1038,0.7998969554901123,14,bird
11,2262,1022,2502,1200,0.7942023277282715,14,bird
11,2242,86,2407,385,0.777086079120636,14,bird
11,580,992,697,1085,0.7537885904312134,14,bird
11,1654,23,1818,333,0.7423365712165833,14,bird
11,1687,524,1835,687,0.6942055225372314,14,bird
11,3295,681,3381,797,0.6243577003479004,14,bird
11,3143,805,3301,861,0.6128908395767212,14,bird
11,2838,659,2986,819,0.5939444899559021,14,bird
11,1453,1337,1602,1495,0.5868695378303528,14,bird
11,213,1473,282,1559,0.5463205575942993,14,bird
11,2736,1028,2933,1187,0.5426209568977356,14,bird
11,381,973,465,1066,0.5330460667610168,14,bird
11,2739,1503,2845,1614,0.5228342413902283,14,bird
11,3353,1376,3489,1443,0.5154519081115723,14,bird
11,616,1642,690,1709,0.49787041544914246,14,bird
11,1787,1734,1872,1791,0.46645641326904297,14,bird
11,3149,1134,3484,1327,0.4436585605144501,14,bird
11,430,1217,459,1275,0.4225921332836151,14,bird
11,464,1040,516,1148,0.40705373883247375,14,bird
11,404,2007,458,2101,0.3843897879123688,14,bird
11,2555,1660,2755,1730,0.3749203085899353,14,bird
11,1494,1464,1616,1605,0.37036287784576416,14,bird
11,3120,1222,3359,1406,0.36616912484169006,14,bird
11,1274,1971,1337,2035,0.29523271322250366,14,bird
11,1959,1917,2023,1984,0.25578418374061584,14,bird
11,2128,1043,2197,1090,0.25429508090019226,14,bird
11,3017,1971,3118,2025,0.2540999948978424,14,bird
12,212,505,330,679,0.8032121658325195,14,bird
12,1958,61,2188,187,0.7954714894294739,14,bird
12,1192,834,1471,1041,0.7954014539718628,14,bird
12,2264,1014,2509,1198,0.788059651851654,14,bird
12,2243,83,2413,384,0.7792081832885742,14,bird
12,1702,547,1839,698,0.7430903911590576,14,bird
12,582,985,695,1074,0.7223028540611267,14,bird
12,3289,694,3375,815,0.6130735278129578,14,bird
12,2836,652,2990,820,0.5761229395866394,14,bird
12,1657,21,1806,317,0.5350223779678345,14,bird
12,382,963,470,1056,0.5343695878982544,14,bird
12,212,1472,280,1558,0.5327041745185852,14,bird
12,1454,1346,1606,1503,0.5283243656158447,14,bird
12,2738,1487,2846,1609,0.525134801864624,14,bird
12,3147,806,3295,868,0.5114018321037292,14,bird
12,618,1646,691,1712,0.4958983063697815,14,bird
12,3354,1394,3497,1459,0.4828358292579651,14,bird
12,426,1210,455,1275,0.4628964066505432,14,bird
12,2746,1019,2947,1168,0.46189403533935547,14,bird
12,1774,1726,1863,1788,0.41692301630973816,14,bird
12,463,1039,517,1144,0.39845335483551025,14,bird
12,3112,1224,3326,1409,0.39618149399757385,14,bird
12,1471,1383,1612,1599,0.3929206132888794,14,bird
12,3278,1119,3493,1265,0.3821539878845215,14,bird
12,1691,15,1788,192,0.3811059296131134,14,bird
12,411,2002,465,2098,0.29897141456604004,14,bird
12,1081,1897,1181,1940,0.29276537895202637,14,bird
12,1958,1919,2025,1989,0.26681649684906006,14,bird
12,2551,1673,2761,1742,0.26321497559547424,14,bird
12,1270,1960,1333,2025,0.2587131857872009,14,bird
13,1959,81,2197,214,0.8248910307884216,14,bird
13,2267,1009,2506,1190,0.7941134572029114,14,bird
13,211,506,329,681,0.7908502221107483,14,bird
13,2241,81,2412,376,0.7784025073051453,14,bird
13,1701,553,1839,703,0.7707433700561523,14,bird
13,581,967,698,1064,0.7535099983215332,14,bird
13,1650,1,1804,317,0.730174720287323,14,bird
13,1201,819,1470,1050,0.6581218242645264,14,bird
13,2735,1485,2847,1601,0.6271519660949707,14,bird
13,3282,699,3369,816,0.6023398637771606,14,bird
13,2830,652,2976,819,0.5587582588195801,14,bird
13,211,1471,280,1556,0.5474160313606262,14,bird
13,1194,947,1366,1047,0.5299797058105469,14,bird
13,1459,1350,1604,1509,0.525102436542511,14,bird
13,621,1648,692,1714,0.5080084204673767,14,bird
13,419,1210,453,1274,0.49975574016571045,14,bird
13,3151,816,3301,872,0.46831709146499634,14,bird
13,1762,1718,1861,1784,0.45457273721694946,14,bird
13,381,954,492,1069,0.4490394592285156,14,bird
13,1475,1393,1613,1590,0.4359484314918518,14,bird
13,2560,1681,2774,1761,0.4336286783218384,14,bird
13,3103,1218,3312,1411,0.43112045526504517,14,bird
13,1264,1956,1335,2015,0.42686712741851807,14,bird
13,3277,1105,3490,1258,0.4193437099456787,14,bird
13,2772,1018,2956,1148,0.38096383213996887,14,bird
13,3361,1407,3502,1473,0.3670060336589813,14,bird
13,462,1034,515,1142,0.34687405824661255,14,bird
13,2107,1019,2191,1079,0.30193212628364563,14,bird
13,940,1768,989,1812,0.29891425371170044,14,bird
13,409,2005,472,2106,0.2942456901073456,14,bird
13,1080,1891,1177,1938,0.2920466363430023,14,bird
14,213,506,333,681,0.7946951389312744,14,bird
14,2241,83,2412,376,0.7777588963508606,14,bird
14,581,955,702,1052,0.7739136815071106,14,bird
14,1701,556,1841,708,0.765014111995697,14,bird
14,2275,999,2516,1185,0.7374036908149719,14,bird
14,1971,102,2202,230,0.7182615995407104,14,bird
14,1300,811,1474,1009,0.6751708388328552,14,bird
14,1199,952,1358,1057,0.6731088161468506,14,bird
14,1474,1386,1614,1584,0.629044234752655,14,bird
14,2734,1478,2845,1600,0.6158521175384521,14,bird
14,3278,712,3368,833,0.560441255569458,14,bird
14,1643,2,1798,314,0.5574763417243958,14,bird
14,211,1471,280,1556,0.5307801961898804,14,bird
14,1213,853,1462,1057,0.5169621109962463,14,bird
14,623,1651,695,1716,0.5164344906806946,14,bird
14,382,946,493,1041,0.4987667500972748,14,bird
14,1257,1954,1336,2009,0.49242573976516724,14,bird
14,2821,648,2975,823,0.49088937044143677,14,bird
14,3155,823,3293,880,0.48492133617401123,14,bird
14,421,1209,455,1271,0.4567263722419739,14,bird
14,3093,1212,3320,1407,0.42599964141845703,14,bird
14,3294,1084,3509,1229,0.42526501417160034,14,bird
14,411,2004,479,2112,0.3903970420360565,14,bird
14,1763,1718,1852,1776,0.3781977891921997,14,bird
14,2103,1013,2184,1069,0.35818934440612793,14,bird
14,2578,1685,2793,1788,0.3503464162349701,14,bird
14,466,1036,516,1139,0.3412053883075714,14,bird
14,940,1760,995,1808,0.3326370418071747,14,bird
14,2783,1013,2972,1137,0.31032508611679077,14,bird
14,1083,1885,1178,1934,0.3066437840461731,14,bird
14,3366,1417,3509,1483,0.28847816586494446,14,bird
15,575,944,702,1041,0.7913349866867065,14,bird
15,1199,959,1353,1063,0.7858054041862488,14,bird
15,1315,799,1475,982,0.783502995967865,14,bird
15,212,507,337,681,0.7812480926513672,14,bird
15,1979,119,2212,254,0.7752556204795837,14,bird
15,2244,76,2416,372,0.7684189677238464,14,bird
15,1703,563,1835,710,0.7231072783470154,14,bird
15,2286,991,2517,1177,0.6741576790809631,14,bird
15,2732,1471,2841,1599,0.6495940685272217,14,bird
15,1473,1389,1617,1587,0.6429601907730103,14,bird
15,3292,1063,3516,1225,0.5841463208198547,14,bird
15,416,1203,453,1271,0.5380724668502808,14,bird
15,2817,644,2974,823,0.5378443002700806,14,bird
15,1640,7,1794,304,0.5343469381332397,14,bird
15,210,1471,280,1556,0.5224035382270813,14,bird
15,3273,718,3364,845,0.5055537819862366,14,bird
15,624,1652,695,1720,0.49945947527885437,14,bird
15,380,927,488,1034,0.4700758755207062,14,bird
15,466,1029,514,1138,0.4439566135406494,14,bird
15,1255,1952,1335,2003,0.42274925112724304,14,bird
15,3078,1208,3311,1411,0.421931654214859,14,bird
15,3371,1436,3517,1500,0.41832953691482544,14,bird
15,3152,825,3292,884,0.40902331471443176,14,bird
15,2586,1695,2792,1838,0.40133941173553467,14,bird
15,2797,1007,2998,1138,0.3967673182487488,14,bird
15,2107,1002,2180,1054,0.36825141310691833,14,bird
15,1079,1884,1175,1930,0.3524966537952423,14,bird
15,939,1754,994,1799,0.3411999046802521,14,bird
15,412,2008,480,2113,0.33314093947410583,14,bird
15,1754,1712,1831,1764,0.33097395300865173,14,bird
15,2073,1363,2178,1398,0.2918745279312134,14,bird
16,1319,789,1472,974,0.7941411733627319,14,bird
16,1199,972,1355,1069,0.7828091979026794,14,bird
16,212,508,336,687,0.7677722573280334,14,bird
16,2244,78,2412,374,0.7514299154281616,14,bird
16,1471,1389,1621,1587,0.7242982387542725,14,bird
16,575,931,702,1027,0.7236393690109253,14,bird
16,1706,580,1835,721,0.7150929570198059,14,bird
16,2295,978,2521,1158,0.6769005060195923,14,bird
16,1994,147,2217,268,0.6646232604980469,14,bird
16,3297,1040,3533,1221,0.658595085144043,14,bird
16,1638,0,1802,289,0.6352497935295105,14,bird
16,2729,1462,2840,1593,0.6037461161613464,14,bird
16,381,912,488,1009,0.5569043159484863,14,bird
16,413,1202,449,1273,0.5404077768325806,14,bird
16,3073,1206,3317,1412,0.5148553252220154,14,bird
16,2810,1002,3012,1133,0.51267409324646,14,bird
16,203,1465,277,1555,0.5021910667419434,14,bird
16,627,1660,697,1722,0.48964574933052063,14,bird
16,469,1028,509,1135,0.48208320140838623,14,bird
16,1250,1943,1330,2002,0.4632391631603241,14,bird
16,3382,1442,3526,1519,0.4360143542289734,14,bird
16,2591,1692,2794,1870,0.4237271249294281,14,bird
16,2072,1359,2173,1397,0.42089131474494934,14,bird
16,941,1745,988,1792,0.4117349684238434,14,bird
16,412,2011,489,2120,0.4086478352546692,14,bird
16,2812,645,2970,820,0.40631696581840515,14,bird
16,3275,735,3359,851,0.39573147892951965,14,bird
16,1742,1709,1817,1757,0.3811291456222534,14,bird
